"POLLUTANT_CODE","POLLUTANT_DESC","SRS_ID","POLLUTANT_CATEGORY_CODE","CHEMICAL_FORMULA","CHEMICAL_ABSTRACT_SERVICE_NMBR","USER_FLAG","USER_ID","STATUS_FLAG","EPA_ID","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE","SRS_SYSTEMATIC_NAME"
300000142,"Phthalic anhydride","10355","AIR","","85449","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,3-Isobenzofurandione"
300000143,"Dibutyl phthalate","10025","AIR","","84742","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,2-Benzenedicarboxylic acid, dibutyl ester"
300000144,"Pentachloronitrobenzene","9373","AIR","","82688","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene, pentachloronitro-"
300000145,"Methyl methacrylate","8458","AIR","","80626","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propenoic acid, 2-methyl-, methyl ester"
300000146,"2-Nitropropane","7872","AIR","","79469","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Propane, 2-nitro-"
300000147,"1,1,2,2-Tetrachloroethane","7773","AIR","","79345","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, 1,1,2,2-tetrachloro-"
300000148,"Chloroacetic acid","7625","AIR","","79118","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Acetic acid, chloro-"
300000149,"Acrylic acid","7617","AIR","","79107","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propenoic acid"
300000150,"Acrylamide","7575","AIR","","79061","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propenamide"
300000151,"Trichloroethylene","7526","AIR","","79016","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethene, trichloro-"
300000152,"1,1,2-Trichloroethane","7518","AIR","","79005","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, 1,1,2-trichloro-"
300000153,"Methyl ethyl ketone","7443","AIR","","78933","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Butanone"
300000154,"1,2-Dichloropropane","7393","AIR","","78875","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Propane, 1,2-dichloro-"
300000155,"Isophorone","7187","AIR","","78591","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Cyclohexen-1-one, 3,5,5-trimethyl-"
300000156,"Hexachlorocyclopentadiene","6494","AIR","","77474","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-"
300000157,"Heptachlor","6262","AIR","","76448","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"4,7-Methano-1H-indene, 1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-"
300000158,"Tetrafluoromethane","5827","AIR","","75730","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Carbon tetrafluoride"
300000159,"Propylene oxide","5660","AIR","","75569","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Oxirane, methyl-"
300000160,"HFC-23 (Trifluoromethane)","5603","AIR","","75467","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, trifluoro-"
300000163,"Phosgene","5587","AIR","","75445","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Carbonic dichloride"
300000164,"HFC-152a","5553","AIR","","75376","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, 1,1-difluoro-"
300000165,"1,1-Dichloroethylene","5538","AIR","","75354","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethene, 1,1-dichloro-"
300000166,"1,1-Dichloroethane","5520","AIR","","75343","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,1-DICHLOROETHANE"
300000167,"Tribromomethane","5447","AIR","","75252","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000168,"Ethylene oxide","5405","AIR","","75218","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Oxirane"
300000169,"Carbon disulfide","5348","AIR","","75150","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Carbon disulfide"
300000170,"HFC-32","5314","AIR","","75105","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, difluoro-"
300000171,"Methylene chloride","5306","AIR","","75092","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, dichloro-"
300000172,"Acetonitrile","5272","AIR","","75058","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Acetonitrile"
300000173,"Acetaldehyde","5280","AIR","","75050","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Acetaldehyde"
300000174,"Vinyl chloride","5231","AIR","","75014","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethene, chloro-"
300000175,"Chloroethane","5223","AIR","","75003","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, chloro-"
300000176,"Hydrogen cyanide","5140","AIR","","74908","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Hydrocyanic acid"
300000177,"Chloromethane","5116","AIR","","74873","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, chloro-"
300000178,"Ethylene","5090","AIR","","74851","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethene"
300000179,"Methyl bromide","5074","AIR","","74839","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, bromo-"
300000180,"Methane","5066","AIR","","74828","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane"
300000181,"Methoxychlor","4903","AIR","","72435","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene, 1,1' - (2, 2, 2 - trichloroethylidene)bis[4-methoxy-"
300000182,"1,1,1-Trichloroethane","4796","AIR","","71556","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, 1,1,1-trichloro-"
300000183,"Benzene","4754","AIR","","71432","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene"
300000184,"N,N-Dimethylformamide","4416","AIR","","68122","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Formamide, N,N-dimethyl-"
300000185,"Hexachloroethane","4341","AIR","","67721","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, hexachloro-"
300000186,"Chloroform","4317","AIR","","67663","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, trichloro-"
300000187,"Acetone","4309","AIR","","67641","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanone"
300000188,"Methanol","4283","AIR","","67561","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methanol"
300000189,"Ethanol","3822","AIR","","64175","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethanol"
300000190,"Carbaryl","3723","AIR","","63252","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1-Naphthalenol, methylcarbamate"
300000191,"N-Nitrosodimethylamine","3707","AIR","","62759","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methanamine, N-methyl-N-nitroso-"
300000192,"Dichlorvos","3681","AIR","","62737","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phosphoric acid, 2,2-dichloroethenyl dimethyl ester"
300000193,"Aniline","3632","AIR","","62533","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzenamine"
300000194,"Methyl hydrazine","3376","AIR","","60344","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Hydrazine, methyl-"
300000195,"4-Dimethylaminoazobenzene","3269","AIR","","60117","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzenamine, N,N-dimethyl-4-(phenylazo)-"
300000196,"N-Nitrosomorpholine","3194","AIR","","59892","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Morpholine, 4-nitroso-"
300000197,"Lindane","2923","AIR","","58899","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Cyclohexane, 1,2,3,4,5,6-hexachloro-, (1.alpha.,2.alpha.,3.beta.,4.alpha.,5.alpha.,6.beta.)-"
300000198,"Chlordane","2683","AIR","","57749","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"4,7-Methano-1H-indene, 1,2,4,5,6,7,8,8-octachloro-2,3,3a,4,7,7a-hexahydro-"
300000199,"Propylene glycol","2584","AIR","","57556","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,2-Propanediol"
200001421,"Dixylylethane [DXE]","91843","","C18H22","1742149","",,"A","","SRUBIN",16-JAN-13,"SCR_9071",26-JUL-13,"1,1-Bis[3,4-dimethylphenyl]ethane"
200001541,"Fipronil","621722","","C12H4Cl2F6N4OS","120068373","",,"A","","SRUBIN",18-MAR-13,"SCR_9071",26-JUL-13,"1H-Pyrazole-3-carbonitrile, 5-amino-1-[2,6-dichloro-4-[trifluoromethyl]phenyl]-4-[[trifluoromethyl]sulfinyl]-"
200001542,"Diclofenac","","","C14H11Cl2NO2","15307865","",,"A","","SRUBIN",18-MAR-13,"SRUBIN",18-MAR-13,"2-[2-[2,6-dichlorophenylamino]phenyl]acetic acid"
200001581,"Dimethyl ether","29017","","C2H6O","115106","",,"A","","SRUBIN",15-MAY-13,"SRUBIN",15-MAY-13,"Methane, 1,1'-oxybis-"
200001582,"Difluoroethane","17158676","","C2H4F2","25497283","",,"A","","SRUBIN",15-MAY-13,"SRUBIN",15-MAY-13,"Ethane, difluoro-"
200001701,"Clostridium perfringens","764068","","","","",,"A","E764068","SRUBIN",26-DEC-13,"SRUBIN",26-DEC-13,"Clostridium perfringens"
200001801,"Nitrotriazolone [NTO]","17157272","","C2H2N4O3","932649","",,"A","","SRUBIN",11-APR-14,"SRUBIN",11-APR-14,"3-Nitro-1,2,4-triazol-5-one"
300000200,"1,1-Dimethylhydrazine","2469","AIR","","57147","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Hydrazine, 1,1-dimethyl-"
300000201,"Glycerine","2279","AIR","","56815","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,2,3-Propanetriol"
300000202,"Parathion","2147","AIR","","56382","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phosphorothioic acid, O,O-diethyl O-(4-nitrophenyl) ester"
300000203,"Carbon tetrachloride","2071","AIR","","56235","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, tetrachloro-"
300000204,"2-Acetylaminofluorene","1719","AIR","","53963","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Acetamide, N-9H-fluoren-2-yl-"
300000205,"Urethane","1495","AIR","","51796","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Carbamic acid, ethyl ester"
300000206,"2,4-Dinitrophenol","1313","AIR","","51285","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phenol, 2,4-dinitro-"
300000207,"Formaldehyde","1008","AIR","","50000","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Formaldehyde"
300000208,"Furans","650069","AIR","","110009","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Furans, dibenzo-"
300000209,"Benzene, ethylbenzene, toluene, xylene combination","966515","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene, ethylbenzene, toluene, xylene combination"
300000210,"Chromium compounds","649962","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Chromium compounds"
300000211,"MALEIC ANHYDRIDE","25015","AIR","","108316","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"MALEIC ANHYDRIDE"
300000212,"Semi-volatile organic compounds","17135955","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Semi-volatile organic compounds"
300000213,"Carbon dioxide equivalent","1732543","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Carbon dioxide equivalent"
300000214,"SILVER COMPOUNDS","61312","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"SILVER COMPOUNDS"
300000215,"ARSENIC COMPOUNDS","649418","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"ARSENIC COMPOUNDS"
300000217,"Barium compound","761403","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Barium compounds"
300000218,"CADMIUM COMPOUNDS","649954","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"CADMIUM COMPOUNDS"
300000220,"COKE OVEN EMISSION","649830","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"COKE OVEN EMISSION"
300000221,"COLBALT & COBALT COMPOUNDS","649970","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"COLBALT & COBALT COMPOUNDS"
300000222,"COLBALT COMPOUNDS","649970","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"COLBALT COMPOUNDS"
300000223,"Copper compounds","761429","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Copper compounds"
300000224,"Lead compounds","650002","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Lead compounds"
300000225,"MAGANESE COMPOUNDS (94 & 95 - OFF-SITE)","650010","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"MAGANESE COMPOUNDS (94 & 95 - OFF-SITE)"
300000226,"MANGANESE & MANGANESE COMPOUNDS","650010","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"MANGANESE & MANGANESE COMPOUNDS"
300000227,"NICKEL & NICKEL COMPOUNDS","650036","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"NICKEL & NICKEL COMPOUNDS"
300000228,"Nickel compounds","650036","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Nickel compounds"
300000229,"Radionuclides (including radon)","649632","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Radionuclides (including radon) -- CAA 112B"
300000230,"RADIONUCLIDES","649632","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"RADIONUCLIDES"
300000231,"REACTIVE ORGANIC COMPOUNDS","761296","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"REACTIVE ORGANIC COMPOUNDS"
300000232,"Antimony compounds","649921","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Antimony compounds"
300000233,"Sulfates","761320","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Sulfates"
300000234,"NON-METHANE ORGANIC COMPOUNDS","17133919","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"NON-METHANE ORGANIC COMPOUNDS"
300000236,"VISIBLE EMISSIONS","1647650","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"VISIBLE EMISSIONS"
300000237,"Methyl tert-butyl ether","89870","AIR","C5H12O","1634044","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Propane, 2-methoxy-2-methyl-"
300000238,"Zinc compounds","649699","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Zinc compounds"
300000239,"1,1,2,2-Tetrafluoroethane ","43851","AIR","","359353","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Ethane, 1,1,1,2-tetrafluoro-"
300000240,"CFC (CHLOROFLUOROCARBONS)","761411","AIR","","75718","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"CFC (CHLOROFLUOROCARBONS)"
300000241,"CHROMIUM COMPOUNDER","649962","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000242,"TOTAL HAZARDOUS AIR POLLUTANTS (HAPS)","761502","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"TOTAL HAZARDOUS AIR POLLUTANTS (HAPS)"
300000243,"VOLATILE ORGANIC COMPOUNDS (VOCS)","761346","AIR","","","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"VOLATILE ORGANIC COMPOUNDS (VOCS)"
300000244,"beta-Propiolactone","2600","AIR","","57578","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000245,"Acetamide","3384","AIR","","60355","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000246,"Sulfuric acid, diethyl ester","3889","AIR","","64675","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000247,"Iodomethane","5124","AIR","","74884","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000248,"2-Methylpropane (Isobutane)","5470","AIR","","75285","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000249,"2-Methylaziridine (propyleneimine)","5652","AIR","","75558","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000250,"Dimethyl Sulfate","6684","AIR","","77781","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000251,"n,n-Dimethylcarbamoyl Chloride","7864","AIR","","79447","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000252,"o-Anisidine","12815","AIR","","90040","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000253,"4-Nitrodiphenyl ","14548","AIR","","92933","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000254,"Styrene Oxide","16584","AIR","","96093","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000255,"Benzotrichloride","17756","AIR","","98077","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000256,"para-Quinone","23671","AIR","","106514","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000257,"1,2-Epoxybutane","23937","AIR","","106887","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000258,"Methyl Chloromethyl Ether","24299","AIR","","107302","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000259,"1-Dimethylamino-2-propanol","24901","AIR","","108167","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000260,"Catechol","31427","AIR","","120809","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000261,"trans-Crotonaldehyde","33142","AIR","","123739","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000262,"Ethyleneimine","40279","AIR","","151564","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000263,"Diazomethane","42762","AIR","","334883","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000264,"HFC-161","43349","AIR","","353366","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000265,"1,1,1,3,3,-pentaflurobutane","708818","AIR","","406586","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000266,"1,1,1,2,3-Pentafluoropropane","708883","AIR","","431312","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,""
300000335,"Nitro-o-phenylenediamine","18762","AIR","C6H7N3O2","99569","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,2-Benzenediamine, 4-nitro-"
300000336,"1-Hydroxyacetone","29371","AIR","C3H6O2","116096","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanone, 1-hydroxy-"
300000337,"Dibenzo-p-dioxin","685305","AIR","C12H8O2","262124","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Dibenzo[b,e][1,4]dioxin"
300000338,"1,3-Dimethylnaphthalene","55160","AIR","C12H12","575417","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Naphthalene, 1,3-dimethyl-"
300000339,"1,6-Dimethylnaphthalene","55178","AIR","C12H12","575439","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Naphthalene, 1,6-dimethyl-"
300000340,"2,7-Dimethylnaphthalene","55566","AIR","C12H12","582161","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Naphthalene, 2,7-dimethyl-"
300000341,"2-Propanamine, N,N-dimethyl-","75846","AIR","C5H13N","996350","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanamine, N,N-dimethyl- "
300000342,"Benzene-d6","77750","AIR","C6D6","1076433","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene-1,2,3,4,5,6-d6"
300000343,"Hydrobromic acid","166967","AIR","BrH","10035106","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Hydrobromic acid"
300000344,"Ethylbenzene-d5","759308","AIR","C8H5D5","20302265","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene-d5, ethyl-"
300000345,"2,3,7,8-Tetrachlorodibenzofuran","291005","AIR","C12H4Cl4O","51207319","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Dibenzofuran, 2,3,7,8-tetrachloro-"
300000346,"Benzo[a]pyrene ","1115","AIR","C20H12","50328","",,"A","","AIR_73",18-OCT-14,"SRUBIN",30-OCT-14,"Benzo[a]pyrene"
300000347,"Cyanide","2444","AIR","","57125","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Cyanide"
300000348,"Formic acid","3830","AIR","","64186","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Formic acid"
300000349,"Isopropanol","4291","AIR","","67630","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanol"
300000350,"Methyl mercaptan","5157","AIR","","74931","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methanethiol"
300000351,"Phenanthrene","10199","AIR","C14H10","85018","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phenanthrene"
300000352,"Fluorene","10892","AIR","","86737","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"9H-Fluorene"
300000353,"1-Methylnaphthalene","12849","AIR","","90120","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Naphthalene, 1-methyl-"
300000354,"2-Methylnaphthalene","13524","AIR","","91576","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Naphthalene, 2-methyl-"
300000355,"o-Dichlorobenzene","16162","AIR","","95501","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene, 1,2-dichloro-"
300000356,"1,3-Dichloro-2-propanol","16725","AIR","","96231","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanol, 1,3-dichloro-"
300000357,"Methyl acrylate","16790","AIR","C4H6O2","96333","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propenoic acid, methyl ester"
300000358,"Propylene glycol 1-methyl ether","24778","AIR","","107982","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propanol, 1-methoxy-"
300000359,"Bromobenzene","25437","AIR","","108861","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzene, bromo-"
300000360,"Dimethyl ether","29017","AIR","C2H6O","115106","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Methane, 1,1' - oxybis -"
300000361,"Diphenylamine","32250","AIR","C12H11N","122394","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Benzenamine, N-phenyl-"
300000362,"Pyrene","34843","AIR","C16H10","129000","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Pyrene"
300000363,"Butyl acrylate","38281","AIR","","141322","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Propenoic acid, butyl ester"
300000364,"Naled","41426","AIR","","300765","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phosphoric acid, 1,2-dibromo-2,2-dichloroethyl dimethyl ester"
300000365,"N-Methyl-2-pyrrolidone","72744","AIR","","872504","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"2-Pyrrolidinone, 1-methyl-"
300000366,"Chromium[VI] trioxide","85571","AIR","","1333820","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Chromium oxide [CrO3]"
300000367,"Silver","149849","AIR","","7440224","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Silver"
300000368,"Cobalt","150078","AIR","","7440484","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Cobalt"
300000369,"Vanadium","150193","AIR","","7440622","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Vanadium"
300000370,"Phosphoric acid","152363","AIR","","7664382","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Phosphoric acid"
300000371,"Bromine","153072","AIR","","7726956","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Bromine"
300000372,"Nitrogen","153122","AIR","","7727379","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Nitrogen"
300000373,"Gasoline, natural","157628","AIR","","8006619","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Gasoline, natural"
300000374,"Chlorine dioxide","167296","AIR","ClO2","10049044","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Chlorine oxide [ClO2]"
300000375,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin","270140","AIR","","35822469","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Dibenzo[b,e][1,4]dioxin, 1,2,3,4,6,7,8-heptachloro-"
300000376,"PM2.5 (Filterable portion only)","524672292","AIR","","","",,"A","E524672292","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Primary PM2.5, filterable portion only"
300000377,"PM10 (Filterable portion only)","524672276","AIR","","","",,"A","E524672276","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Primary PM10, filterable portion only"
300000378,"PM (Condensible portion)","524672318","AIR","","","",,"A","E524672318","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Primary PM condensible portion, less than 1 micron"
300000379,"Butyl benzyl phthalate","10470","AIR","","85687","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1,2-Benzenedicarboxylic acid, butyl phenylmethyl ester"
300000380,"1-Butanol","4739","AIR","C4H10O","71363","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"1-Butanol"
300000381,"Heptane","38984","AIR","","142825","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Heptane"
300000382,"Tetrahydrofuran","26310","AIR","","109999","",,"A","","AIR_73",18-OCT-14,"AIR_73",18-OCT-14,"Furan, tetrahydro-"
